ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10021,dale medical center,126 hospital ave,,,ozark,al,36360,,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,,85%,48 patients,al_scip-inf-3
surgical infection prevention,,126 hospital ave,,,ozark,al,36360,eaao,3347742601,,government - hospital district or authority,yes,,surgical infection prevention,aak  gw  ssieggeerryyoaaiinnaqweebbkpoodd  ggrrkoo  oi  ss  eeott  ynneerr  tiddxpbrrroooiinn  yhhxqyyrrf  aafftteerrsseetyy,,0 patients,
,dale medical center,126 hospital ave,,,ozark,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),36360,100%,126 hospital ave,,,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,94 patients,
50 patients,dale medical center,,,,,aa,36360,,al_scip-vte-1,acute care hospitals,government - hospital district or authority,yes,uurriifqkiibceeguooj  bnn,scip-vte-1,aihrruaattiimyss  wwgpss  ddoofirrooexrrde  yeesgmmeemtttt  wceebttbboovooaaffeerraaiinnryyeedooffdggtk,88%,50 patients,acute care hospitals
10021,dale medical center,22gwppkgll  aavvee,,,,o,36360,dale,,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,,68%,50 patients,
al_ami-1,cherokee medical center,400 northwood dr,,,centre,aa,35960,,2569275531,acute care hospitals,voluntary non-profit - private,0 patients,heart attack,35960,400 northwood dr,,0 patients,al_ami-1
acute care hospitals,xfiee  mmeexovdee,,,,,al,35960,hhtm,2569275531,acute care hospitals,voluntary non-profit - private,yyz,wy  aarttaax,,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
10022,cherokee medical center,400 northwood dr,,,,al,35960,,10022,,cherokee medical center,,,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,
10022,cherokee medical center,,,,centre,sll,35960,,2569275531,acute care hospitals,,yes,rqfg  sgttscc,2569275531,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10022,gfl  dduvaall  ccrnn,al_ami-5,,,yyss,ll,,ll,2569275531,acute care hospitals,,yyss,heart attack,ami-5,,,0 patients,al_ami-5
10022,cherokee medical center,400 northwood dr,,,centre,al,ami-7a,cherokee,,400 northwood dr,,yes,hhaarrg  rttq,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,,ami-8a,0 patients,yes,hhwaarsyraakk,ami-8a,,,0 patients,aao__snii--q
400 northwood dr,cherokee medical center,400 northwood dr,,,ccbee,al,cherokee medical center,cherokee,,aacciy  ccsooppkgqk,voluntary non-profit - private,h,,hf-1,jrrrdiillie  ppmttfiivvdxaccgq  nnignn,83%,35 patients,al_hf-1
,ccjwrrimee  mmeesuxaall  ccmtt,,,,centre,al,335599,cherokee,,--,voluntary non-profit - private,,heart failure,--,48 patients,94%,48 patients,al_hf-2
,cherokee medical center,400 northwood dr,,,eemrrr,voluntary non-profit - private,35960,cherokee,2569275531,,voluntary non-profit - private,yes,35960,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,10 patients,sllbr--
10022,,400 northwood dr,,,,al,,acute care hospitals,2569275531,acute care hospitals,voluntary non-profit - private,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,15 patients,aakbff
,cherokee medical center,4400birrhhqloodd  f,,,,al,35960,cherokee,,acute care hospitals,giouubyy  boob--ofiiittorrvvaatt,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,44 patients,al_pn-2
10022,cherokee medical center,400 northwood dr,,,,al,,cherokee,,acute care hospitals,voluntary non-profit - private,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,33 patients,al_pn-3b
10022,,centre,,,centre,,35960,pneumonia patients given smoking cessation advice/counseling,2569275531,acute care hospitals,cottsf  inn--pplr  pprrqttee,yes,,,pneumonia patients given smoking cessation advice/counseling,100%,20 patients,
10022,,400 northwood dr,,,veejrr,,35960,ccjwjee,2255555533,acute care hospitals,voluntary non-profit - private,yes,2255555533,pn-5c,56 patients,89%,56 patients,al_pn-5c
pneumonia,cherokee medical center,400 northwood dr,,,centre,,35960,yes,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,onn--,pneumonia patients given the most appropriate initial antibiotic(s),93%,44 patients,
10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,,voluntary non-profit - private,yes,pneumonia,pn-7,obkpnniisoaattiijzaassweex  snns  vveenniikjwmxaaaafnno,81%,31 patients,aallpp--
10022,cherokee medical center,400 northwood dr,,,centre,al,35960,dpeeee,2569275531,sccirw  ccaarr  jiioa,voluntary non-profit - private,10022,surgical infection prevention,scip-card-2,ssuuerroqttbrsswwjlwwee  ttaakkiinnggjeef  ddiggw  fqlllldf  bbwyaaooxessnwercckjvttgjeehhloiitto  wwls  ott  lm  ttgee  vraabboooless  xtiigg  hhw  rriidd  jjyw  hdffiesnn  aardrrttt  uurryy,,,al_scip-card-2
0022,cherokee medical center,scip-inf-1,,,centre,al,,cherokee,2569275531,,,yes,,scip-inf-1,ssegg  aagkwbttsshhiwwdrr  tee  nn  aagbbopttucc  y  gtgttttmm((iiyhhnn  peebl  eerrreessggyy))  rrrrgw  iijdeeccttoj,0%,2 patients,o__ccuppg--
110000,cherokee medical center,400 northwood dr,,,centre,al_scip-inf-2,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,400 northwood dr,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,al_scip-inf-2
10022,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),00jltthhwwlpddddt,,,centre,al,2569275531,cherokee,2569275531,,irrfovaa  nndvttlborreernnj,,irrfovaa  nndvttlborreernnj,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0%,1 patients,cherokee
10022,44mprrbsiidd  f,44mprrbsiidd  f,,,centre,al,35960,cherokee,,acute care hospitals,voluntary non-profit - private,yes,al,acute care hospitals,,,0 patients,
100%,,00  rywwoodd  ,,,centre,,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,,yes,cckppiinnr,00  rywwoodd  ,100%,6 patients,al_scip-inf-6
aallwvuo--bgee--,cherokee medical center,400 northwood dr,,,dm,,35960,,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,acute care hospitals,thfyyoriidnnrw  hhlsseerr  ooddeees  tttaagmssylowgw  oi  vqrttdrrttaaiiyyosslffajfreiiwa,100%,5 patients,aallwvuo--bgee--
10022,cherokee medical center,400 northwood dr,,,centre,al,,,surgical infection prevention,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,5 patients,al_scip-vte-2
,mmpyfwrr,110055aag  aoouuttnoojaaedd,,,mmpyfwrr,aak,36116,mmpyfwrr,334488882200,heart attack,voluntary non-profit - church,yes,heart attack,mmpyfwrr,heart attack patients given aspirin at arrival,100%,134 patients,
10023,baptist medical center south,2105 east south boulevard,,,,,baptist medical center south,,,acute care hospitals,voluntary non-profit - church,baptist medical center south,hhaarrrgcci,hhaarrrgcci,282 patients,100%,282 patients,
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,6611,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,53 patients,al_ami-3
10023,,2105 east south boulevard,,,100%,al,36116,10023,,acute care hospitals,voluntary non-profit - church,yy,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,119 patients,
,baptist medical center south,2105 east south boulevard,,,,,36116,montgomery,3342882100,,voluntary non-profit - church,yes,,ami-5,,100%,254 patients,al_ami-5
10023,0 patients,2105 east south boulevard,,,montgomery,al,1166,,acute care hospitals,acute care hospitals,voluntary non-profit - church,heez,3342882100,ami-7a,,,0 patients,llsk--aa
10023,baptist medical center south,yes,,,montgomery,al,,96%,3342882100,acute care hospitals,,yes,heart attack patients given pci within 90 minutes of arrival,ami-8a,heart attack patients given pci within 90 minutes of arrival,96%,27 patients,al_ami-8a
10023,baptist medical center south,10023,,,,al,,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,eefttcsiillyrree,,,100%,257 patients,al_hf-1
yes,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,,3342882100,ccjrdvskraaoss,,yes,hhaatt  gaaouufw,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,292 patients,
11000022,baptist medical center south,yes,,,,,,,3342882100,,voluntary non-profit - church,yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,98 patients,kc
100%,hqyii  mmrddiiccs  vjgeerrpuutthh,2105 east south boulevard,,,montgomery,al,36116,,,aafyee  ccfd  iaottaao,voluntary non-profit - church,yes,voluntary non-profit - church,,heart failure patients given smoking cessation advice/counseling,100%,77 patients,
,baptist medical center south,2105 east south boulevard,,,montgomery,al,al,montgomery,3344880000,vuueeaaerbottk,voluntary non-profit - church,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,94%,99 patients,vuueeaaerbottk
,baptist medical center south,2105 east south boulevard,,,montgomery,,36116,montgomery,3342882100,acute care hospitals,,montgomery,pneumonia,pn-3b,,96%,103 patients,al_pn-3b
10023,,80 patients,,,montgomery,al,36116,montgomery,3342882100,voluntary non-profit - church,voluntary non-profit - church,yes,36116,pn-4,3342882100,94%,80 patients,al_pn-4
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,pneumonia,voluntary non-profit - church,yes,pneumonia,pn-5c,,95%,101 patients,al_pn-5c
10023,baptist medical center south,,,,montgomery,al,,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yyeed,voluntary non-profit - church,,eeuummpjuaa  oqgeennttssvvrb  ggeemmissy  aaootrraaee  iiuriiqk  nnyvooiicc)),90%,71 patients,qll__oj--
92%,,2105 east south boulevard,,,montgomery,fuuyee  ccrr  jippoylla,36116,montgomery,3342882100,fuuyee  ccrr  jippoylla,voluntary non-profit - church,yyee,owoom,pn-7,,92%,87 patients,al_pn-7
10023,baptist medical center south,,,,montgomery,al,97%,montgomery,3342882100,acute care hospitals,vvilluuaarrmooj--oecky  hhjefhh,yes,surgical infection prevention,scip-card-2,,97%,89 patients,
,baptist medical center south,2105 east south boulevard,,,,al,36116,montgomery,montgomery,acute care hospitals,acute care hospitals,,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,412 patients,al_scip-inf-1
10023,10023,22  wwgooig  hyodvvsdd,,,oonnrmmeeyy,al,36116,baptist medical center south,3342882100,aagdaatee  joossouttsss,voluntary non-profit - church,eew,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,423 patients,al
,hykwnriicc  cceennreerrduugb,,,,montgomery,al,,al,,3342882100,,3342882100,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,392 patients,al_scip-inf-3
10023,qoruttnxiixaallfrrzoouurj,,,,montgomery,al,36116,nittfookeeu,3342882100,acute care hospitals,voluntary non-profit - church,yes,,3342882100,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,125 patients,al_scip-inf-4
yes,,,,,kmgfn,al,,montgomery,3342882100,xuu  qrreehhpssokttqss,,yes,surgical infection prevention,scip-inf-6,10023,100%,575 patients,al_scip-inf-6
surgical infection prevention,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,al_scip-vte-1,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,98%,179 patients,al_scip-vte-1
10023,baptist medical center south,,,,montgomery,sk,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yyeea,surgical infection prevention,scip-vte-2,aannrss  wwp    tteenntt    sydrriiggbytteeryiinn44uussffeeprr  gtteeeeiie  zuurrtrrrh))goohhkpp  ofbnn  hpoof  ccy  qffeet  vestodssooff  uurrt,94%,179 patients,al_scip-vte-2
10024,jackson hospital & clinic inc,vvookuugaarryy  nnoonnooffiiy  --ofvvaar,,,vvookuugaarryy  nnoonnooffiiy  --ofvvaar,al,,95%,3342938000,acute care hospitals,vvookuugaarryy  nnoonnooffiiy  --ofvvaar,,111 patients,al,heart attack patients given aspirin at arrival,95%,111 patients,al_ami-1
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,33334433,acute care hospitals,voluntary non-profit - private,ami-2,heart attack,ami-2,heart attack,92%,165 patients,al_ami-2
10024,,22  ouj  ssewee,,,montgomery,,36106,montgomery,3342938000,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),voluntary non-profit - private,yes,,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79%,24 patients,al_ami-3
1725 pine street,22993388000000,1725 pine street,,,yes,aall,36106,montgomery,22993388000000,acute care hospitals,,yes,1725 pine street,aammii,heart attack patients given smoking cessation advice/counseling,97%,65 patients,
acute care hospitals,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,jackson hospital & clinic inc,3342938000,acute care hospitals,voluntary non-profit - private,,rer  gqvkk,ami-5,,95%,173 patients,
10024,oorpnwtyy,nnryt,,,oorpnwtyy,al,,montgomery,334422993300,aaidvqeee  hhssuyaallw,,yes,al,ami-7a,,,0 patients,
10024,jackson hospital & clinic inc,,,,ktpdrr,al,15 patients,,3342938000,al_ami-8a,voluntary non-profit - private,yes,heart attack,ami-8a,40%,40%,15 patients,al_ami-8a
y--11,,1725 pine street,,,,al,36106,al_hf-1,,y--11,voluntary non-profit - private,yes,heart failure,y--11,heart failure patients given discharge instructions,45%,430 patients,al_hf-1
10024,al,,,,montgomery,al,36106,10024,,sfuutt  vqee  jwttaass,voluntary non-profit - private,,,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,90%,518 patients,3342938000
10024,jackson hospital & clinic inc,1725 pine street,,,lnnrflmmdrrh,al,36106,,,aatt  xaarrw  hhooouyaall,voluntary non-profit - private,ee,heart failure,gd33,hhrr  raaiiiwppaattoeejviivveemeennhhiibbiig  l  srrh  ffoolldttvvdmyfujkqrr  dgoouxeyyssffuumttunn  ((ocss)),85%,146 patients,al_hf-3
10024,jackson hospital & clinic inc,112255  iinnee  tttw,,,jackson hospital & clinic inc,,hf-4,acute care hospitals,3342938000,acute care hospitals,voluntary non-profit - private,yyss,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,99%,93 patients,al_hf-4
10024,,,,,85%,al,36106,montgomery,,acute care hospitals,,yes,pneumonia,pn-2,eeuulnnuqaattrnnr  aasseeweesaannrjomeeymmccpccccsovvaaxmttk,85%,243 patients,al_pn-2
230 patients,voluntary non-profit - private,,,,niggmmeerryy,,36106,,3342938000,,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,230 patients,al_pn-3b
10024,kaajb  ookttaall&&voonnii,aao__ob44,,,10024,,,montgomery,3342938000,ccuuttwaar  bpssiittaa,voluntary non-profit - private,yyss,kaajb  ookttaall&&voonnii,1725 pine street,pneumonia patients given smoking cessation advice/counseling,91%,74 patients,aao__ob44
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,qo,36106,montgomery,330000,acute care hospitals,voluntary non-profit - private,yes,,,al_pn-5c,88%,233 patients,al_pn-5c
10024,jackson hospital & clinic inc,1725 pine street,,,,montgomery,36106,montgomery,3322,1725 pine street,voluntary non-profit - private,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),82%,97 patients,al_pn-6
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,,,innyggoonrtyy,3342938000,acute care hospitals,voluntary non-profit - private,yes,ymmooj,pn-7,pneumonia patients assessed and given influenza vaccination,82%,184 patients,
10024,jackson hospital & clinic inc,,,,montgomery,,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,zuurrggvslliinnffvyooonn  owbrmkib,iipprre22,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,180 patients,180 patients
,jackson hospital & clinic inc,1725 pine street,,,montgomery,,36106,montgomery,,acute care hospitals,voluntary non-profit - private,yes,,ssf--onnr--,1725 pine street,78%,844 patients,78%
10024,jackson hospital & clinic inc,,,,ninnookrtu,ninnookrtu,36106,montgomery,3342938000,yes,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,,98%,827 patients,al_scip-inf-2
10024,,1725 pine street,,,montgomery,,1100,,3342938000,,voluntary non-profit - private,acute care hospitals,surgical infection prevention,scip-inf-3,jrreef  aaoeemss  wwhhideeorreevvnniigwaannrvooyof  wweeee  ttifaa  ghhee  rriihhgttiin  ((wwhhm  uurraaaffgdeuufggrryy)),83%,817 patients,soccoo--ff33
,,1725 pine street,,,,al,,montgomery,,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,al,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72%,270 patients,al_scip-inf-4
10024,jackson hospital & clinic inc,1725 pine street,,,,,36106,36106,acute care hospitals,acute care hospitals,acute care hospitals,,surgical infection prevention,,,97%,1062 patients,al_scip-inf-6
,,1725 pine street,,,mmnnyggmmwrrh,al,36106,92%,,acute care hospitals,,,surgical infection prevention,scip-vte-1,dirrvrryy  qttiieennttd  p  xooccid  oorrds  ydaattmmm  oo  rrvvgklpddkysssryrtccdtraannudss  oocssuuwiirss,92%,263 patients,aassxo--bw--
10024,tee,1725 pine street,,,montgomery,,,,,acute care hospitals,obrru  nninnigiig--pprriivvaad,tee,surgical infection prevention,scip-vte-2,scip-vte-2,87%,259 patients,
10025,vuu  ccehhoossoqll,4800 48th st,,,valley,,92%,92%,3347561400,vuu  ccehhoossoqll,voluntary non-profit - other,yes,heart attack,3347561400,hheefr  srcc  syiiwjttss  ggiinnqoiinn  qgqffoll,92%,24 patients,al_ami-1
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,3355,chambers,3355,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,90%,10 patients,
sccttxaahhssppiittll,g h lanier memorial hospital,4800 48th st,,,,al,36854,,3347561400,valley,voluntary non-profit - other,36854,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,so__qmmk--
,g h lanier memorial hospital,4800 48th st,,,valley,,,,3347561400,acute care hospitals,voluntary non-profit - other,yes,eeaaftt  gqcckk,,hhdrr  qgttskk  ottkee  eem  ssmmliiggeeaarkimqgiicc//ccoouuzeekiigg,50%,4 patients,
10025,g h lanier memorial hospital,4800 48th st,,,valley,al_ami-5,36854,chambers,,acute care hospitals,,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,92%,13 patients,al_ami-5
10025,g h lanier memorial hospital,4800 48th st,,,llee,al,36854,al_ami-7a,3377556644,acute care hospitals,voluntary non-profit - other,yes,4800 48th st,3377556644,g h lanier memorial hospital,0%,2 patients,al_ami-7a
,,8888gb  ,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,,,,heart attack patients given pci within 90 minutes of arrival,,0 patients,
,g h lanier memorial hospital,448800  4488tthh,,,valley,al,338855,chambers,,acute care hospitals,,yes,,hf-1,heart failure patients given discharge instructions,54%,137 patients,
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,33885544,chambers,3347561400,acute care hospitals,voluntary non-profit - other,3347561400,heart failure,33885544,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,164 patients,al_hf-2
10025,chambers,al_hf-3,,,valley,,36854,chambers,3347561400,acute care hospitals,,yes,g h lanier memorial hospital,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,75 patients,al_hf-3
,g h lanier memorial hospital,,,,valley,s,36854,chambers,38 patients,acute care hospitals,voluntary non-profit - other,yes,rs  fflluued,hf-4,heart failure patients given smoking cessation advice/counseling,97%,38 patients,al_hf-4
10025,g h lanier memorial hospital,,,,55 patients,,acute care hospitals,36854,g h lanier memorial hospital,acute care hospitals,boolluuttaae  jnnoffyeet,yes,pneumonia,pn-2,obrklnniisppaaroeennrwsseessddaabdd  fgr  nninooxcck  vvccccobqiij,80%,55 patients,aallppm22
g h lanier memorial hospital,g h lanier memorial hospital,4800 48th st,,,valley,al,acute care hospitals,chambers,3333447744,acute care hospitals,,yes,,pn-3b,,95%,43 patients,al_pn-3b
,g h lanier memorial hospital,,,,valley,,,,3347561400,acute care hospitals,,,34 patients,valley,,91%,34 patients,al_pn-4
10025,g h lanier memorial hospital,  tthh  ss,,,,,,,3347561400,pn-5c,voluntary non-profit - other,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,82%,50 patients,al_pn-5c
10025,g h lanier memorial hospital,,,,g h lanier memorial hospital,al,33668844,chambers,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,g h lanier memorial hospital,pn-6,85%,52 patients,g h lanier memorial hospital
,g h lanier memorial hospital,4800 48th st,,,3347561400,al,36854,hhmmda,3347561400,75%,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,75%,60 patients,al_pn-7
scip-card-2,g h lanier memorial hospital,,,,valley,al,36854,g h lanier memorial hospital,,acute care hospitals,voluntary non-profit - other,,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32%,19 patients,al_scip-card-2
10025,,,,,valley,,36854,,3347561400,,voluntary non-profit - other,yyee,surgical infection prevention,117 patients,,100%,117 patients,kssfiiiir
10025,g h lanier memorial hospital,440000  44g  sstt,,,acute care hospitals,,,,3347561400,acute care hospitals,voluntary non-profit - other,yy,,3347561400,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,118 patients,al_scip-inf-2
10025,g h lanier memorial hospital,4800 48th st,,,valley,o,36854,chambers,,aaccwccaaw  gttaakss,,yes,surgical infection prevention,scip-inf-3,,79%,116 patients,
36854,,4800 48th st,,,valley,4800 48th st,,chambers,33334455110000,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,acute care hospitals,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,__wuiimff--44
10025,g h lanier memorial hospital,,,,36854,al,36854,qbbwss,33336600,,voluntary non-profit - other,yes,al,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),96%,172 patients,al_scip-inf-6
10025,g h lanier memorial hospital,4800 48th st,,,scip-vte-1,,6655,chambers,4477554400,88%,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,acute care hospitals,88%,85 patients,al_scip-vte-1
al_scip-vte-2,al_scip-vte-2,448800ttytt,,,84 patients,al,84 patients,al,336600,,voluntary non-profit - other,84 patients,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,82%,84 patients,al_scip-vte-2
10027,elba general hospital,987 drayton street,,,,al,,coffee,al_ami-1,acute care hospitals,heart attack patients given aspirin at arrival,987 drayton street,,ami-1,heart attack patients given aspirin at arrival,,,al_ami-1
10027,elba general hospital,987 drayton street,,,elba,,36323,coffee,,,voluntary non-profit - other,yes,hhdt  aarsfkk,,,,,al_ami-2
,elba general hospital,987 drayton street,,,,al,36323,,3348972257,,,yes,heart attack,,  aaryaakk  ppaakeeydeemaambiiloo  rrhrpf  keeffg  gjgfiiuullaarr  sstticceyyssuuxoom((vvssf,,,al_ami-3
,elba general hospital,998877  frrsroonnssyrrwwr,,,eebbs,al,36323,yes,voluntary non-profit - other,,voluntary non-profit - other,998877  frrsroonnssyrrwwr,,ami-4,heart attack patients given smoking cessation advice/counseling,,,
002277,elba general hospital,9988ddqtyoob  sseeee,,,elba,al,3348972257,coffee,3348972257,acute care hospitals,voluntary non-profit - other,,rttt  aattqvj,ami-5,heart attack patients given beta blocker at discharge,,,al_ami-5
10027,elba general hospital,,,,elba,al,,,3348972257,,voluntary non-profit - other,yes,heart attack,ami-7a,,,,
10027,elba general hospital,al_ami-8a,,,elba,al_ami-8a,,coffee,3348972257,,voluntary non-profit - other,yes,heart attack,3348972257,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
aall,elba general hospital,987 drayton street,,,aall,aall,,coffee,hf-1,acute care hospitals,,yes,yes,hf-1,heart failure patients given discharge instructions,100%,2 patients,al_hf-1
3 patients,,987 drayton street,,,elba,ll,336633,,,acute care hospitals,voluntary non-profit - other,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,3 patients,
332233,elba general hospital,987 drayton street,,,,al,332233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,,,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_hf-3
987 drayton street,elba general hospital,987 drayton street,,,elba,al,,coffee,3348972257,acute care hospitals,,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,,0 patients,
,elba general hospital,,,,,,36323,coffee,,,voluntary non-profit - other,yes,,pn-2,,100%,31 patients,
,elba general hospital,,,,elba,elba,36323,coffee,acute care hospitals,acute care hospitals,,yes,pneumonia,,,100%,19 patients,
10027,elba general hospital,987 drayton street,,,elba,al,333333,,al_pn-4,vuuttw  wppaallss,voluntary non-profit - other,elba general hospital,,,pneumonia patients given smoking cessation advice/counseling,100%,12 patients,al_pn-4
10027,,987 drayton street,,,3348972257,,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,obeeuummpnnu,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,40 patients,al_pn-5c
10027,elba general hospital,987 drayton street,,,elba,30 patients,,coffee,3348972257,qvuuttaatooziittaallss,voluntary non-profit - other,yes,pneumonia,pn-6,,93%,30 patients,al_pn-6
10027,coffee,,,,,k,ppj--,coffee,338877225577,23 patients,voluntary non-profit - other,yes,,ppj--,pneumonia patients assessed and given influenza vaccination,100%,23 patients,23 patients
10027,elba general hospital,987 drayton street,,,elba,al,66,fldeed,3348972257,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-card-2,al,,,
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,dieggaall  rccttoonn  oui,,vvoomyaarrhnnlnn--rroogu  pygeef,al,dieggaall  rccttoonn  oui,,,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
10027,,,,,,al,36323,iree,3348972257,acute care hospitals,voluntary non-profit - other,yes,uurrggiiccsk  kjdvynneevvnnyiioom,scip-inf-2,ssje  aayodnnttsseoo  rr  ggoceem  tthh  rrggytt  liinndd    lr  aannttbboox  ttooykppevveejriijffccym,,,36323
10027,xqthhdppiiyss,,,,,al,36323,,3348972257,xqthhdppiiyss,,yes,elba general hospital,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al
