ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10023,baptist medical center south,2105 east south boulevard,,,montgomery,acute care hospitals,36116,,3342882100,acute care hospitals,voluntary non-profit - church,montgomery,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,119 patients,al_ami-4
10023,,2105 east south boulevard,,,montgomery,,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,2105 east south boulevard,heart attack patients given beta blocker at discharge,100%,254 patients,al_ami-5
10023,baptist medical center south,,,,montgomery,nu--77s,nu--77s,montgomery,3342882100,al,voluntary non-profit - church,yes,heart attack,montgomery,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yyrw,heart attack,ami-8a,gwaag  aacckk  ppeemttwkcd  vk  wwyii  99  nbiwssaarriicll,96%,27 patients,al_ami-8a
,baptist medical center south,2105 east south boulevard,,,montgomery,aak,36116,montgomery,3342882100,fycc  hhoodoyaallw,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,100%,257 patients,al_hf-1
10023,baptist medical center south,,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,100%,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,292 patients,al_hf-2
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,,,3342882100,acute care hospitals,vvoollnnrr  nn--oigutt  hhrrvhh,yes,heart failure,,rrtt  glleppqeeyss  ggiigrnn  ccduiibbiigpe  t  q  ooelltt  vvwnnfiifyllrrhdttlftssffccttiioonnllssf,100%,98 patients,aall__yr
10023,,,,,montgomery,77 patients,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-4,hheeqciioteeppaatteebss  vveeb  wkmv  ccdzaagiiooj  qsgfccpybkiigg,100%,77 patients,al_hf-4
10023,baptist medical center south,,,,montgomery,al,10023,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yyee,pneumonia,pn-2,10023,94%,99 patients,al_pn-2
10023,voluntary non-profit - church,2105 east south boulevard,,,montgomery,,mmmvimmee,mmmvimmee,333344881100,aattfaae  hhssoiiqoz,voluntary non-profit - church,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,103 patients,al_pn-3b
10023,baptist medical center south,,,,montgomery,al,,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-4,voluntary non-profit - church,94%,80 patients,al_pn-4
10023,,2105 east south boulevard,,,montgomery,al,36116,montgomery,3333888811,,voluntary non-profit - church,yes,pprklii,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,101 patients,al_pn-5c
10023,baptist medical center south,vviuunngfh  nnorrifftt  --  cchhtg,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,vviuunngfh  nnorrifftt  --  cchhtg,,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),90%,71 patients,
10023,baptist medical center south,2105 east south boulevard,,,montgomery,sll,36116,mmnnytkeeeh,2288882200,acute care hospitals,goolluuyaayy  boooeigiig--  vjiecchh,u,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92%,87 patients,al_pn-7
10023,yes,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,pouunnsrr  nnoobpppcr--  cccchh,yes,surgical infection prevention,10023,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,97%,89 patients,al_scip-card-2
baptist medical center south,baptist medical center south,2105 east south boulevard,,,,al,36116,montgomery,3342882100,surgical infection prevention,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,412 patients,
10023,baptist medical center south,2105 east south boulevard,,,,o,36116,,3342882100,acute care hospitals,voluntary non-profit - church,yes,ssggiio  nnffurrgiioonn,dupp--onnff,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,423 patients,al_scip-inf-2
10023,baptist medical center south,2105 east south boulevard,,,montgomery,montgomery,36116,montgomery,3342882100,vr  aatiwoiiaad,voluntary non-profit - church,heess,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,392 patients,al_scip-inf-3
95%,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,,,surgical infection prevention,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,125 patients,al_scip-inf-4
,baptist medical center south,,,,montgomery,al,36116,100%,3342882100,montgomery,voluntary non-profit - church,heew,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,575 patients,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
10023,d,2105 east south boulevard,,,montgomery,q,36116,,3342882100,acute care hospitals,voluntary non-profit - church,d,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,98%,179 patients,al_scip-vte-1
10023,baptist medical center south,montgomery,,,montgomery,,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yya,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,179 patients,al_scip-vte-2
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,,3342938000,acute care hospitals,1725 pine street,yes,heart attack,aa11,heart attack patients given aspirin at arrival,95%,111 patients,
10024,,77obeedrrwrr,,,montgomery,al,voluntary non-profit - private,al,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,al,heart attack,92%,165 patients,al_ami-2
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,ami-3,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79%,24 patients,79%
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,97%,65 patients,al_ami-4
10024,,1725 pine street,,,mmprfpmmt,s,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,10024,ami-5,heart attack patients given beta blocker at discharge,95%,173 patients,yes
10024,,1155onn  ssrrdtt,,,montgomery,al,36106,montgomery,,acute care hospitals,ami-7a,yes,heart attack,heart attack,al_ami-7a,,0 patients,al_ami-7a
10024,jackson hospital & clinic inc,,,,montgomery,al,331100,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,beeaarrrrttaafkk  ppsiieegtkvv  kiinnnniywlgaafkgk,40%,15 patients,smm--88
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,,,acute care hospitals,,yes,heart failure,hf-1,al,45%,430 patients,al_hf-1
10024,jackson hospital & clinic inc,,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,90%,518 patients,al_hf-2
10024,jackson hospital & clinic inc,,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,jackson hospital & clinic inc,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,146 patients,al_hf-3
10024,jackson hospital & clinic inc,1725 pine street,,,,al,,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,99%,93 patients,al_hf-4
10024,85%,1725 pine street,,,montgomery,al,36106,montgomery,pneumonia,acute care hospitals,al,1725 pine street,pneumonia,85%,pneumonia patients assessed and given pneumococcal vaccination,85%,243 patients,al_pn-2
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,,,montgomery,33443300,acute care hospitals,voluntary non-profit - private,,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,230 patients,al_pn-3b
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,pmfneeyy,3342938000,acute care hospitals,voluntary non-profit - private,,oeeuummoonnos,pn-4,pneumonia patients given smoking cessation advice/counseling,91%,74 patients,al_pn-4
10024,jackson hospital & clinic inc,77ppiir  ssrtt,,,,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,77ppiir  ssrtt,pneumonia,pn-5c,voluntary non-profit - private,88%,233 patients,al_pn-5c
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),82%,97 patients,al_pn-6
002244,jackson hospital & clinic inc,1725 pine street,,,montgomery,aall,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,ppnn,pneumonia patients assessed and given influenza vaccination,82%,184 patients,al_pn-7
10024,jackson hospital & clinic inc,10024,,,montgomery,al,,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,10024,ssuuggrr  ppqueemysswwy  wwwrrwttkkoj  rrrddyvss  dd  vee  hlliccmrrabbrffee  oonngg  tti  geeoodoqqy  wwee  eeppg  lnnyhhdttaaopccissyeiibggttw  ppdrroonissr  bbrffoofr  qnnddaattee  rbfdfrr,67%,180 patients,al_scip-card-2
10024,jjaaxzlnnbssiiyaak  &&ii  j,117755ppnnw  agrreett,,,,voluntary non-profit - private,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,,117755ppnnw  agrreett,wccooiinng,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78%,844 patients,al_scip-inf-1
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,q,11,montgomery,229933880000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,iid,,98%,827 patients,al_scip-inf-2
10024,aacckkooj  bwppkttaak  &&  cckiibii  mf,1725 pine street,,,montgomery,al,36106,montgomery,,acute care hospitals,voluntary non-profit - private,heess,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83%,817 patients,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,,,acute care hospitals,,yes,ssjhiiaaoomffeenneennyonn,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72%,270 patients,al_scip-inf-4
10024,jackson hospital & clinic inc,,,,montgomery,al,36106,montgomery,3342938000,,al_scip-inf-6,36106,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,1062 patients,al_scip-inf-6
10024,aavkkoonn  jaotto  llnniifiinncc,1725 pine street,,,montgomery,k,,montgomery,334422880000,acute care hospitals,voluntary non-profit - private,yes,92%,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,263 patients,aaocckoggd11
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,3342938000,montgomery,3342938000,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,259 patients,o__ssv--vvw--22
,al_ami-1,,,,,al,36854,chambers,,acute care hospitals,voluntary non-profit - other,wss,heart attack,aau--11,heart attack patients given aspirin at arrival,92%,24 patients,al_ami-1
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,36854,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,90%,10 patients,qll__qmm--
10025,g h lanier memorial hospital,4800 48th st,,,voluntary non-profit - other,al,36854,chambers,3347561400,4800 48th st,voluntary non-profit - other,yes,heart attack,36854,,100%,1 patients,al_ami-3
10025,g h lanier memorial hospital,4800 48th st,,,al,al,335544,chambers,,acute care hospitals,4800 48th st,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,50%,4 patients,al_ami-4
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,ami-5,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,,ami-5,heart attack patients given beta blocker at discharge,92%,13 patients,al_ami-5
10025,g h lanier memorial hospital,4800 48th st,,,valley,,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,0%,qmmo--77aa,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,2 patients,al_ami-7a
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10025,g h lanier memorial hospital,880044gssy,,,,al,36854,ccaabbss,3347561400,acute care hospitals,hf-1,yes,3347561400,hf-1,heart failure patients given discharge instructions,54%,137 patients,al_hf-1
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,164 patients,valley
75 patients,t    llaanniirr  mmooto  yoiittqll,,,,valley,al,36854,chambers,3347561400,acute care hospitals,3347561400,yes,yqfgffqiioiee,hf-3,raaftt  aaiikyee  seemttssggvvm  xroyniirr  oorrrrffllldtt  eeoq  sswyoollddwnnvyim  ((llgae)),96%,75 patients,al_hf-3
10025,g h lanier memorial hospital,,,,3347561400,al,36854,chambers,3347561400,g h lanier memorial hospital,,yes,aarrg  aakirrw,hf-4,heart failure patients given smoking cessation advice/counseling,97%,38 patients,al_hf-4
10025,g h lanier memorial hospital,4800 48th st,,,valley,aa,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,80%,55 patients,m
voluntary non-profit - other,g h lanier memorial hospital,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,valley,al,al,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,43 patients,ll__pp--33
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,33446644,36854,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91%,34 patients,al_pn-4
0055,,4800 48th st,,,valley,al,668844,,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,82%,50 patients,0055
10025,g h lanier memorial hospital,,,,valley,al,,chambers,,acute care hospitals,,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),85%,52 patients,
,al_pn-7,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,75%,60 patients,al_pn-7
10025,fhhjkwewpfii  jlwogs,4800 48th st,,,19 patients,al,6644,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32%,19 patients,al_scip-card-2
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,117 patients,al_scip-inf-1
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,33,,3347561400,acute care hospitals,vvpllaarr  jppeldktt  ihhrr,yes,surgical infection prevention,iippnnd,ajtrtqyrnnttieeriivvd  gee  rrovtt  kx  p  bgiiiittii  goooeeevveemttbwfroo,93%,118 patients,
10025,g h lanier memorial hospital,4488000088ttd,,,valley,aall,,chambers,,,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,116 patients,al_scip-inf-3
10025,,4800 48th st,,,caayy,al,,chambers,3344775566114400,acute care hospitals,voluntary non-profit - other,yes,0 patients,scip-inf-4,,,0 patients,
96%,g h lanier memorial hospital,4800 48th st,,,valley,al,chambers,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),96%,172 patients,al_scip-inf-6
000022,,4800 48th st,,,valley,al,,fjaabb,,,voluntary non-profit - other,uee,surgical infection prevention,dcckpp--vvr--11,ssytggwuppqynn  wwisooccttrrw  oorrefddd  ewstteennttippeeevvwjr  nooxllss  aaeee  rrm  yypp  ooff  afeerrii,88%,85 patients,
,82%,4800 48th st,,,valley,al,36854,,al,acute care hospitals,ouuttqyynnpjpprrrtt  oottbrr,yes,,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,82%,84 patients,
10027,elba general hospital,,,,elba,al,36323,coffee,3348972257,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,,
elba general hospital,elba general hospital,987 drayton street,,,elba,ll,36323,elba general hospital,3348972257,acute care hospitals,vvookbttaah  oo--ppecug  lyhhrr,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,,al_ami-2
,elba general hospital,987 drayton street,,,elba,qll,36323,coffee,3348972257,acute care hospitals,biksu  jljpplciitt  tthhrrr,elba,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_ami-3
10027,elba general hospital,,,,elba,,,coffee,3348972257,,voluntary non-profit - other,yes,heart attack,aak--,heart attack patients given smoking cessation advice/counseling,,,al_ami-4
10027,elba general hospital,,,,,al,332233,coffee,3348972257,sccttew  oossppurs,cuunntttnnnnotoocott  oorgeerr,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,,
10027,elba general hospital,987 drayton street,,,elba,,,coffee,yes,acute care hospitals,voluntary non-profit - other,yes,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,al_ami-7a
al,ksnndtsossoyaao,,,,heart attack patients given pci within 90 minutes of arrival,al,36323,coffee,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,vvoouubysunnljpprrktt    ihheet,,heart attack,,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
10027,elba general hospital,987 drayton street,,,elba,al,66,coffee,3348972257,,voluntary non-profit - other,100%,heart failure,hf-1,voluntary non-profit - other,100%,2 patients,al_hf-1
10027,elba general hospital,987 drayton street,,,,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,3 patients,al_hf-2
10027,elba general hospital,,,,elba,al,332233,,3348972257,acute care hospitals,ljmstyy  bpb--oiffiitt  --  lttre,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,ll__ff--
1100002277,elba general hospital,,,,eellbb,al,36323,coffee,334499225577,,gkinnttaaeyy  nnoo--tliir  --  ihhd,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,0 patients,al_hf-4
,elba general hospital,987 drayton street,,,,al,acute care hospitals,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,100%,31 patients,al_pn-2
10027,whqvwdrraak  hhssppkttll,99ddaatttijwyteeg,,,elba,al,36323,xd,3348972257,acute care hospitals,uunnttqrrh  nnlpptiott--  lgee,yes,10027,al_pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,19 patients,al_pn-3b
10027,elba general hospital,88  ddrryyoonnsstted,,,elba,al,3348972257,cclgrwd,3348972257,100%,voluntary non-profit - other,yes,3348972257,pn-4,,100%,12 patients,cclgrwd
10027,elba general hospital,987 drayton street,,,elba,al,3333,coffee,3348972257,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,voluntary non-profit - other,10027,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,40 patients,
10027,elba general hospital,,,,elba,al,,coffee,3348972257,93%,voluntary non-profit - other,yes,,pn-6,coffee,93%,30 patients,al_pn-6
10027,elba general hospital,987 drayton street,,,,al,al,coffee,,,,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,100%,23 patients,al_pn-7
10027,elba general hospital,987 drayton street,,,,al,33663333,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,,,,
000022,elba general hospital,987 drayton street,,,elba,al,,coffee,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,,,,al_scip-inf-1
10027,,987 drayton street,,,,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
10027,acute care hospitals,,,,elba,al,33662233,oogw,,acute care hospitals,elba general hospital,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10027,elba general hospital,987 drayton street,,,,,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
acute care hospitals,elba general hospital,acute care hospitals,,,rk,al,coffee,coffee,3348972257,acute care hospitals,,yes,yeccaaoknnffeeyiip  ofvvttoo,al_scip-inf-6,,,,al_scip-inf-6
10027,,987 drayton street,,,elba,,36323,flffd,334477,acute care hospitals,corrr  bmffr  lybwf,yyss,,scip-vte-1,,,,al_scip-vte-1
,elba general hospital,987 drayton street,,,elba,al,36323,,3348972257,suueedpzuttqlla,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,scip-vte-2
10029,185 patients,2000 pepperell parkway,,,98%,al,36801,lee,3347493411,,2000 pepperell parkway,,heart attack,2000 pepperell parkway,2000 pepperell parkway,98%,185 patients,
10029,opelika,,,,heart attack patients given aspirin at discharge,al,acute care hospitals,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,290 patients,al_ami-2
yes,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,al,government - hospital district or authority,yes,heart attack,yes,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,72 patients,oaa--33
,east alabama medical center and snf,36801,,,,aall,36801,lee,3347493411,acute care hospitals,,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,122 patients,al_ami-4
10029,aass  aakaankaa  mmeeaallxnneerr  aannsmff,2000 pepperell parkway,,,ooeelli,al,,,3347493411,acute care hospitals,,acute care hospitals,hheeaatt  ttttaav,ami-5,heart attack patients given beta blocker at discharge,98%,281 patients,al_ami-5
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,,ami-7a,,teea,heart attack,ami-7a,aafiy  ccrr  yoodppkgqll,,0 patients,teea
10029,rttaasnsseeddoccllccnnttrrrqs  dnng,2000 pepperell parkway,,,,al,11,eew,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,85%,26 patients,al_ami-8a
10029,east alabama medical center and snf,,,,opelika,,,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,al_hf-1,hf-1,heart failure patients given discharge instructions,82%,527 patients,al_hf-1
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,,lee,3347493411,vuugd  frhhlssppiittkss,government - hospital district or authority,yes,heart failure,hf-2,hhwttffaauuurreeosyoeenngssveenn  jeevvquuii  l  llgg  vveemrruccuukaafssdttlluccvvss))  jnnvttiioo,100%,570 patients,al_hf-2
10029,east alabama medical center and snf,,,,opelika,al,36801,,3347493411,acute care hospitals,government - hospital district or authority,yes,aarry  caaod,10029,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,272 patients,
002299,east alabama medical center and snf,hf-4,,,ppwllq,al,36801,lee,334411,acute care hospitals,002299,lee,heart failure,hf-4,al_hf-4,100%,101 patients,al_hf-4
10029,east alabama medical center and snf,2000 pepperell parkway,,,,,,,3347493411,acute care hospitals,,yes,acute care hospitals,3347493411,pneumonia patients assessed and given pneumococcal vaccination,92%,114 patients,al_pn-2
,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,pneumonia,llwee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,ppnnoonniis  ttiirtt  oo  iibiiaakkrrggjvu  rrkbbkioodd  xuuttdsaaappwrrgoommddppiipttp  ttyiinniigrrsriiooj  ooeewgjoossppiittaaoxsseeooffnnybbkpttox,91%,129 patients,al_pn-3b
10029,aa,2000 pepperell parkway,,,opelika,aa,36801,lleed,33774411,acute care hospitals,government - hospital district or authority,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,59 patients,al_pn-4
10029,east alabama medical center and snf,00oeeoppwll  tmq,,,opelika,al,36801,lee,,acute care hospitals,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,yes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,153 patients,al_pn-5c
3347493411,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411,,,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),97%,115 patients,al_pn-6
10029,east alabama medical center and snf,acute care hospitals,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,89 patients,al_pn-7
,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,36801,lee,3347493411,acute care hospitals,,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,98%,208 patients,al_scip-card-2
10029,qyaabbmmsnwddkvdmttee  qbe  ssnng,2000 pepperell parkway,,,opelika,al,36801,,,acute care hospitals,government - hospital district or authority,yes,,scip-inf-1,,99%,1001 patients,al_scip-inf-1
pp22,,2000 pepperell parkway,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,al,3366,lee,,qccuurr  issiittskss,government - hospital district or authority,yes,ssrrvoxaaffvttuoo  oeebnnruoom,pp22,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patients,al_scip-inf-2
,east alabama medical center and snf,2000 pepperell parkway,,,opelika,aall,330011,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,962 patients,al_scip-inf-3
10029,,2000 pepperell parkway,,,,al,36801,llr,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,241 patients,al_scip-inf-4
