ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10022,,voluntary non-profit - private,,,centre,al,35960,cherokee,22555533,acute care hospitals,voluntary non-profit - private,,,,,93%,44 patients,
10022,acute care hospitals,pneumonia patients assessed and given influenza vaccination,,,centre,,35960,cherokee,2569275531,acute care hospitals,10022,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,31 patients,ll__ppnn--
10022,cherokee medical center,400 northwood dr,,,centre,al,,,2569275531,2569275531,voluntary non-profit - private,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
10022,cherokee medical center,400 northwood dr,,,,,35960,cherokee,,aauufq  jppiiss,voluntary non-profit - private,,,ao--off11,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0%,2 patients,al
,cherokee medical center,400 northwood dr,,,2 patients,aall,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,,ssuurrggkxaaoiinnccuoonn  ppdjttk,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,al_scip-inf-2
10022,cherokee medical center,400 northwood dr,,,,al,35960,cherokee,,cherokee,voluntary non-profit - private,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0%,1 patients,al_scip-inf-3
10022,ccdrrmdee  neeuccaallb,400 northwood dr,,,dtted,aall,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,,,0 patients,0 patients
10022,scip-inf-6,,,,centre,al,,cherokee,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,arrwetoydmttss  nnwoh  hhaakrr  oo  tktt  uutvkxs  srrsbbeeffoorrwauuevwf  qhhphhfhhaaurrrrrlvvddssiimgg    sssgdtmmdbdd  ((eeoee  ccee  fhhqut  rreemmoovvqll  cctn  vmoottaa  eaazzl)),100%,6 patients,centre
2222,cherokee medical center,2222,,,centre,al,100%,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,5 patients,
10022,cherokee medical center,400 northwood dr,,,centre,al,35960,,2569275531,ccttd  xrr  jiyaallss,voluntary non-profit - private,yes,surgical infection prevention,,cherokee medical center,100%,5 patients,al_scip-vte-2
,,,,,montgomery,al,36116,134 patients,yes,,voluntary non-profit - church,yes,heart attack,o,,100%,134 patients,
10023,,2105 east south boulevard,,,montgomery,,36116,kooggnyy,ami-2,acute care hospitals,vvlouunnttspjpprrciittfgirrccb,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,282 patients,al_ami-2
,baptist medical center south,2105 east south boulevard,,,oomhieeyy,q,36116,,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,,,100%,53 patients,al_ami-3
2105 east south boulevard,,2105 east south boulevard,,,acute care hospitals,,36116,montgomery,332288882200,acute care hospitals,119 patients,yes,heart attack,,beeq  ttaavlttowttss  iinnwmmikkunneessssttk  aa//ccoonnaeekgg,100%,119 patients,o__aaii--
10023,voluntary non-profit - church,2105 east south boulevard,,,,,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,voluntary non-profit - church,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,254 patients,al_ami-5
10023,baptist medical center south,,,,montgomery,al,36116,montgomery,3342882100,,voluntary non-profit - church,yes,hhsrrttsttscc,ami-7a,,,0 patients,aak__qkaa
acute care hospitals,al_ami-8a,2105 east south boulevard,,,montgomery,,36116,montgomery,3342882100,acute care hospitals,ooyynnnn--pptiitt--vhhrrcchh,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,96%,27 patients,al_ami-8a
,vaaoyss  ddiiccsccdtteerruutt,2105 east south boulevard,,,,al,heart failure patients given discharge instructions,montgomery,3342882100,,voluntary non-profit - church,,heart failure,100%,heart failure patients given discharge instructions,100%,257 patients,al_hf-1
,baptist medical center south,2105 east south boulevard,,,montgomery,1166,1166,montgomery,,sxjttrreehhootts,voluntary non-profit - church,yes,aaettffsiioyt,hf-2,gsrryqiioeeppqttrttzrnn  daallaayiipnn  ooffowfftt  vveennttiiccll  sstssttllkvvzffjjiipnn,100%,292 patients,al_hf-2
montgomery,baptist medical center south,2105 east south boulevard,,,hf-3,al,36116,montgomery,,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,montgomery,100%,98 patients,al_hf-3
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,,,,heart failure patients given smoking cessation advice/counseling,100%,77 patients,voluntary non-profit - church
,3344221100,,,,,al,66,baptist medical center south,3344221100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,94%,99 patients,baptist medical center south
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,baptist medical center south,yes,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,103 patients,al_pn-3b
0033,baptist medical center south,,,,montgomery,al,36116,montgomery,,acute care hospitals,,yes,36116,pn-4,pneumonia patients given smoking cessation advice/counseling,94%,80 patients,
10023,ppottkddiivll  ccgwfpj,2105 east south boulevard,,,mmgoomme,sll,mmgoomme,montgomery,3342882100,ppottkddiivll  ccgwfpj,,wa,pneumonia,36116,,95%,101 patients,pneumonia
10023,,,,,oonnttooneerrh,71 patients,331166,,3342882100,,voluntary non-profit - church,yes,,pn-6,,90%,71 patients,al_pn-6
voluntary non-profit - church,baptist medical center south,2105 east south boulevard,,,yes,pn-7,,montgomery,,,voluntary non-profit - church,yes,pneumonia,10023,,92%,87 patients,al_pn-7
,baptist medical center south,336611,,,montgomery,qll,336611,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,eess,surgical infection prevention,scip-card-2,ssyfee  ppttiieenngss  wwhhoo  wwrr  gskkiieettddiggss  qlleeddttqllrrabbwffoorrvuggttoo  rgee  hhssppiittsllwwhhieerree  g  oomtteenccrrssemv  tthh  ppeeeiidd  uuwrbbeedoorrd  aanntt  hhiiuuheeft,97%,89 patients,al_scip-card-2
,baptist medical center south,2105 east south boulevard,,,97%,s,36116,montgomery,3342882100,,,baptist medical center south,,zxk--iibd--,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,412 patients,al_scip-inf-1
10023,3342882100,2105 east south boulevard,,,al,al,36116,,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,yes,97%,423 patients,aallwviio--iinnff
10023,baptist medical center south,2105 east south boulevard,,,montgomery,,36116,montgomery,3342882100,acute care hospitals,oolluumttqetmnn--ofictt    ccyjcc,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,392 patients,aakssfpp--u--
,baptist medical center south,,,,montgomery,al,,montgomery,3342882100,aattdaaeeehhoossgsll,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,95%,95%,125 patients,montgomery
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,575 patients,al_scip-inf-6
,,,,,montgomery,k,36116,montgomery,,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,ssccd11,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,98%,179 patients,al_scip-vte-1
10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,qccgwccehhppkgll,montgomery,,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,179 patients,
110022,,1725 pine street,,,montgomery,s,36106,,3342938000,acute care hospitals,,uss,heart attack,ami-1,,95%,111 patients,aall__sii--11
10024,,1122  dwttrrrr,,,,al,36106,montgomery,3342938000,,,yes,,aammii22,,92%,165 patients,
11002244,jackson hospital & clinic inc,11002244,,,montgomery,,36106,montgomery,3344223300,,voluntary non-profit - private,udss,11002244,ami-3,,79%,24 patients,al_ami-3
10024,hxip  jssoorsllfouo  iibf,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,srccqee  hhlppiittsss,voluntary non-profit - private,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,97%,65 patients,al_ami-4
,jackson hospital & clinic inc,,,,montgomery,al,36106,,3342938000,acute care hospitals,al_ami-5,,grsett  rttaafj,95%,173 patients,95%,173 patients,al_ami-5
10024,,1725 pine street,,,,al,36106,montgomery,,,voluntary non-profit - private,yes,heart attack,ami-7a,hhaaftt  aaraakk  ppiiowdobbiijoollto  mmreccaauijshh  kobuuttrrrvvqo,,0 patients,
10024,,1725 pine street,,,,al,36106,montgomery,44229900,acute care hospitals,voluntary non-profit - private,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,40%,15 patients,al_ami-8a
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,1725 pine street,montgomery,,acute care hospitals,al,td,heart failure,hf-1,heart failure patients given discharge instructions,45%,430 patients,acute care hospitals
,jackson hospital & clinic inc,1725 pine street,,,mmigglmmeerru,,33110066,,3342938000,voluntary non-profit - private,voluntary non-profit - private,yes,heart failure,jackson hospital & clinic inc,,90%,518 patients,al_hf-2
acute care hospitals,jjqjalnnhhoossoaao&&  ccoiinncc  obx,1725 pine street,,,montgomery,al,,montgomery,al,acute care hospitals,,yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,146 patients,al_hf-3
,naavssmyiiiyaa&&  cckunno  onncc,1725 pine street,,,montgomery,al,36106,hf-4,,002244,voluntary non-profit - private,yes,heart failure,hf-4,,99%,93 patients,al_hf-4
10024,243 patients,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,,,,,pn-2,,85%,243 patients,al_pn-2
10024,,1725 pine street,,,voluntary non-profit - private,al,,montgomery,339933000000,acute care hospitals,voluntary non-profit - private,,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,230 patients,1725 pine street
1100,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,442288,acute care hospitals,voluntary non-profit - private,yes,pprinluaa,pn-4,voluntary non-profit - private,91%,74 patients,al_pn-4
10024,acute care hospitals,1725 pine street,,,,acute care hospitals,goolluunnttqet  lnn--pptcreiivv,montgomery,10024,acute care hospitals,goolluunnttqet  lnn--pptcreiivv,yes,al_pn-5c,mf,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,88%,233 patients,al_pn-5c
10024,jackson hospital & clinic inc,jackson hospital & clinic inc,,,jackson hospital & clinic inc,al,36106,montgomery,3342938000,,voluntary non-profit - private,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),82%,97 patients,al_pn-6
10024,jackson hospital & clinic inc,acute care hospitals,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,82%,yes,,pn-7,,82%,184 patients,al_pn-7
10024,al_scip-card-2,1725 pine street,,,montgomery,3342938000,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,montgomery,3342938000,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,voluntary non-profit - private,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,180 patients,al_scip-card-2
10024,jjaakkoobappttk  viinniinnf,1725 pine street,,,montgomery,aak,36106,montgomery,yes,aauuttr  rrw  hhoozppoyaalld,,aauuttr  rrw  hhoozppoyaalld,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78%,844 patients,al_scip-inf-1
10024,jackson hospital & clinic inc,1725 pine street,,,,al,36106,montgomery,827 patients,vfyissoyo,voluntary non-profit - private,1725 pine street,,scip-inf-2,,98%,827 patients,al_scip-inf-2
10024,jackson hospital & clinic inc,1725 pine street,,,lnnrggooyy,voluntary non-profit - private,66,montgomery,3342938000,,10024,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83%,817 patients,al_scip-inf-3
,jackson hospital & clinic inc,uurrggccslliieeiiooborrdvvdnnrnn,,,montgomery,,36106,montgomery,aallllhheesrrttssyrrrrtqreerss  wwhhee  llif  ggaarr  ((koovlliccoosssswgibeeeeoofoopllkttw  eaawffy  qgydtuueeyy,36106,vvoolljyaaeh  ooj--fciig--  oekctt,yes,,72%,aallllhheesrrttssyrrrrtqreerss  wwhhee  llif  ggaarr  ((koovlliccoosssswgibeeeeoofoopllkttw  eaawffy  qgydtuueeyy,72%,270 patients,al_scip-inf-4
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,scip-inf-6,36106,montgomery,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,1062 patients,al_scip-inf-6
10024,jackson hospital & clinic inc,,,,montgomery,,36106,montgomery,333344228800,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,,92%,263 patients,so__ccu--bd11
10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,,mmoomfoommeerr,3342938000,acute care hospitals,voluntary non-profit - private,,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,259 patients,al_scip-vte-2
10025,g h lanier memorial hospital,heart attack,,,,,36854,10025,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,,heart attack patients given aspirin at arrival,92%,24 patients,al_ami-1
10025,g h lanier memorial hospital,4800 48th st,,,,al,36854,chambers,3347561400,acute care hospitals,al_ami-2,10 patients,heart attack,ami-2,hhdaarrttaattrscckkppgeeriic  aappem  qgddzhhaa,90%,10 patients,heart attack
10025,g h lanier memorial hospital,4800 48th st,,,valley,,36854,chambers,3347561400,,acute care hospitals,yes,heart attack,chambers,hheeaaaattttaax  ppaagdnnss  iivvee  qx  bjiittprrsbb  rrdycrttrriixk  ssuttouxddyyffuunnttpm  ((kbw)),100%,1 patients,
,,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,,heart attack patients given smoking cessation advice/counseling,50%,4 patients,
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,coouuttqeyy  nnofifforlhh,10025,4455661100,acute care hospitals,coouuttqeyy  nnofifforlhh,yes,heart attack,al_ami-5,heart attack patients given beta blocker at discharge,92%,13 patients,al_ami-5
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,hheett  qgysfottnnssggkgnnffojofnddkttoonn  iittb  00mmiijuutteess  qrriigaall,voluntary non-profit - other,yes,heart attack,ami-7a,hheett  qgysfottnnssggkgnnffojofnddkttoonn  iittb  00mmiijuutteess  qrriigaall,0%,2 patients,
10025,g h lanier memorial hospital,4800 48th st,,,,3347561400,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,k__nii--88s
10025,g h lanier memorial hospital,4800 48th st,,,kllh,al,36854,chambers,3347561400,,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,54%,137 patients,al_hf-1
,fuuee  ccrrrhhssppqss,4800 48th st,,,valley,al,36854,chambers,3347561400,fuuee  ccrrrhhssppqss,voluntary non-profit - other,urss,heart failure,hf-2,164 patients,99%,164 patients,
valley,,,,,valley,al,uuydvtpdogllz,chambers,3347561400,uuydvtpdogllz,voluntary non-profit - other,tee,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,75 patients,al_hf-3
,hf-4,4800 48th st,,,caallee,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,,hf-4,36854,97%,38 patients,al_hf-4
10025,g h lanier memorial hospital,4800 48th st,,,valley,al,yes,xjnrd,3347561400,acute care hospitals,,yes,onnrimmii,pn-2,ppnnruuloqriirjw  sssseed  qddkvvee  eemmoooofxk  vvaaxmaarop,80%,55 patients,q__
al,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,aaccigfteeyoossppiiss,vvlllmstp--oor  ttydrr,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,43 patients,al_pn-3b
10025,g h lanier memorial hospital,4800 48th st,,,vvll,al,36854,,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91%,34 patients,al_pn-4
10025,gg  llaaiieerr  mmmmfksll  buyaa,,,,gaaowyy,,36854,chambers,3347561400,al_pn-5c,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,82%,50 patients,al_pn-5c
,,4800 48th st,,,baalleet,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,,85%,52 patients,al_pn-6
10025,g h lanier memorial hospital,4800 48th st,,,qoeeyy,qoeeyy,36854,,3347561400,acute care hospitals,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,75%,60 patients,sk__m
1100002255,,,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,al,36854,,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32%,19 patients,al_scip-card-2
surgical infection prevention,  g  ks  nirrkq  pwoiiaao,4800 48th st,,,surgical infection prevention,,36854,chambers,chambers,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,117 patients,al_scip-inf-1
10025,,,,,valley,al,,chambers,118 patients,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,zuufggdyyoaaiidnnyaq  tiivveenngw  kvhhttkkii    ooff  sttovlfttoo  yppwgg  omdrccttiioonn,93%,118 patients,al_scip-inf-2
10025,g h lanier memorial hospital,4800 48th st,,,valley,k,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,116 patients,k
,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,4800 48th st,yes,36854,yes,surgical infection prevention,zcco--iib--44,aallllaarrr  hwrryy  nnyssqyoozeebblloooodd  yt  ((nlloopfkuuooss))    lw  uuggloottkiighhee  syyw  tiigsreef  ytfeet,,0 patients,al
0055,g h lanier memorial hospital,rywr,,,valley,chambers,36854,,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,,96%,172 patients,al_scip-inf-6
11,surgical infection prevention,4800 48th st,,,valley,al,5544,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,al,88%,85 patients,al_scip-vte-1
,,4800 48th st,,,valley,al,36854,82%,3347561400,,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,,82%,84 patients,
,,,,,q,al,,,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,,,,,
10027,al_ami-2,987 drayton street,,,elba,al,36323,coffee,3348972257,,voluntary non-profit - other,eess,heart attack patients given aspirin at discharge,ami-2,heart attack patients given aspirin at discharge,,,al_ami-2
10027,elba general hospital,987 drayton street,,,,acute care hospitals,,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,,,,,al_ami-3
10027,elba general hospital,,,,elba,,,coffee,3348972257,,voluntary non-profit - other,yes,yraarrttyscc,,heart attack patients given smoking cessation advice/counseling,,,al_ami-4
10027,3348972257,987 drayton street,,,elba,,,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,,,,al_ami-5
,elba general hospital,987 drayton street,,,elba,al,987 drayton street,coffee,3348972257,acute care hospitals,voluntary non-profit - other,wz,heart attack,--aa,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,al_ami-7a
,elba general hospital,,,,,al,36323,,3348972257,,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,,yes,,hh--,heart failure patients given discharge instructions,100%,2 patients,
10027,elba general hospital,987 drayton street,,,llaa,100%,,,,acute care hospitals,,yes,wsrr  skrree,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,3 patients,al_hf-2
,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,qyff
,elba general hospital,,,,elba,,36323,coffee,3348972257,acute care hospitals,vvpkjmft  mlnn--pprrlrii--  pwrr,yes,heart failure,hf-4,,,0 patients,al_hf-4
10027,elba general hospital,987 drayton street,,,,al,36323,coffee,,acute care hospitals,vvoollmaamnn--orrffkoottyee,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,31 patients,
10027,elba general hospital,,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,36323,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,19 patients,aalloj33
10027,,987 drayton street,,,,al,elba,coffee,,,voluntary non-profit - other,elba,duummliiaa,elba,pneumonia patients given smoking cessation advice/counseling,100%,12 patients,
10027,elba general hospital,,,,elba,,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,40 patients,o__j--55x
10027,10027,8877eaayyooj  aedtt,,,elba,36323,36323,8877eaayyooj  aedtt,3348972257,acute care hospitals,voluntary non-profit - other,yes,,acute care hospitals,pneumonia patients given the most appropriate initial antibiotic(s),93%,30 patients,aallo
10027,elba general hospital,987 drayton street,,,elba,al,66332233,coffee,,acute care hospitals,voluntary non-profit - other,yes,beeuukoaa,pn-7,,100%,23 patients,al_pn-7
10027,eeobbaavrnnwllgssousll,987 drayton street,,,voluntary non-profit - other,al,,coffee,,acute care hospitals,voluntary non-profit - other,,uurriiaallogeeccttulnnrreevvdjynn,,ssyeggtyysiinnttsswwhhoo  wwwrreennh  wqettrruuvwccaarddbbwr  llooxrr  bbeedf  fpmmiijh  ttiyhhr  lssoiittaakqimpp  bgtts  hkpccwrrss  ddjiihghheekoodd  ja  bbffoowaannsffrw  hhurrssuuggdrryy,,,acute care hospitals
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,elba general hospital,987 drayton street,,,elba,al,acute care hospitals,coffee,332222,acute care hospitals,332222,elba general hospital,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
10027,,987 drayton street,,,,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,r,surgical infection prevention,scip-inf-2,coffee,,,al_scip-inf-2
,bbqeero  hhooiittaall,987 drayton street,,,,al,36323,coffee,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10027,elba general hospital,,,,elba,al,36323,coffee,10027,,oollyrrt  mm--opy    ptthhee,yes,surgical infection prevention,,s  hhjeggeeyy  ppiiwbyss  wwhhlz  oiidd  yf  kiidd  vkvpssee))  sseeppuumdrrlpccoonnytllk  ttjdeqyyd  toggb  swssuurrhfu,,,al_scip-inf-4
10027,elba general hospital,8877ddrrqgoomttrree,,,,,36323,3348972257,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,3348972257,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,aaowxiir66
10027,elba general hospital,987 drayton street,,,elba,,36323,coffee,3348972257,acute care hospitals,gookuuqrrjoo--pprrpffky  --  gt,yes,yes,,,,,al_scip-vte-1
10027,elba general hospital,88  ftyoob  rrrwr,,,elba,elba general hospital,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,ssfiio--22,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,
10029,eeaassg  sovaaqmmdiiccaallcceemtteerraamfnnff,acute care hospitals,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,,heart attack,,,98%,185 patients,al_ami-1
10029,opelika,,,,opelika,heart attack,36801,lee,,acute care hospitals,,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,290 patients,
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,,36801,opelika,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,72 patients,
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,3300,lee,3347493411,acute care hospitals,government - hospital district or authority,,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,122 patients,
,east alabama medical center and snf,2000 pepperell parkway,,,opelika,aao,36801,lee,3347493411,,government - hospital district or authority,yes,heart attack,,lee,98%,281 patients,al_ami-5
,ttaallssmm  keedduaa  eey  aa  ss,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,opelika,,2000 pepperell parkway,heart attack patients given fibrinolytic medication within 30 minutes of arrival,q,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10029,east alabama medical center and snf,2000 pepperell parkway,,,oooeeoiikkq,al,36801,lee,,acute care hospitals,government - hospital district or authority,,heart attack,ami-8a,,85%,26 patients,
10029,east alabama medical center and snf,0000oppteellllaateqyy,,,opelika,,,lee,,aaxtt  ccr  zoud,foogeennnee  hhppogslliissgfiiy  rrgiyy,yes,heart failure,hf-1,heart failure patients given discharge instructions,82%,527 patients,llhhr--
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,36801,lee,al_hf-2,acute care hospitals,al_hf-2,,36801,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,570 patients,al_hf-2
10029,east alabama medical center and snf,pll,,,pll,al,36801,hf-3,pll,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,,92%,272 patients,qll__hhff33
,3347493411,government - hospital district or authority,,,ppdk,al,36801,llr,3347493411,acute care hospitals,government - hospital district or authority,yes,hheesttaakuut,hheesttaakuut,heart failure patients given smoking cessation advice/counseling,100%,101 patients,al_hf-4
10029,,2000 pepperell parkway,,,opelika,al,,,3344994411,,,,ppbeeiaa,o--,pneumonia patients assessed and given pneumococcal vaccination,92%,114 patients,al_pn-2
10029,east alabama medical center and snf,oeeuunoomks,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,acute care hospitals,oeeuunoomks,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,91%,129 patients,al_pn-3b
